cohort_month,period_number,retained_users,cohort_size,retention_rate
2009-12-01,17,2,3,0.6666666666666666
2009-12-01,18,2,3,0.6666666666666666
2009-12-01,19,2,3,0.6666666666666666
2009-12-01,20,2,3,0.6666666666666666
2009-12-01,21,2,3,0.6666666666666666
2009-12-01,22,2,3,0.6666666666666666
2009-12-01,23,2,3,0.6666666666666666
2009-12-01,24,2,3,0.6666666666666666
2009-12-01,25,2,3,0.6666666666666666
2009-12-01,26,2,3,0.6666666666666666
2009-12-01,27,2,3,0.6666666666666666
2009-12-01,28,2,3,0.6666666666666666
2009-12-01,29,2,3,0.6666666666666666
2009-12-01,30,2,3,0.6666666666666666
2009-12-01,31,2,3,0.6666666666666666
2009-12-01,32,2,3,0.6666666666666666
2009-12-01,33,2,3,0.6666666666666666
2009-12-01,34,2,3,0.6666666666666666
2009-12-01,35,2,3,0.6666666666666666
2009-12-01,36,2,3,0.6666666666666666
2009-12-01,37,2,3,0.6666666666666666
2009-12-01,38,2,3,0.6666666666666666
2009-12-01,39,2,3,0.6666666666666666
2009-12-01,40,2,3,0.6666666666666666
2009-12-01,41,2,3,0.6666666666666666
2009-12-01,42,2,3,0.6666666666666666
2009-12-01,43,2,3,0.6666666666666666
2009-12-01,44,2,3,0.6666666666666666
2009-12-01,45,2,3,0.6666666666666666
2009-12-01,46,2,3,0.6666666666666666
2009-12-01,47,2,3,0.6666666666666666
2009-12-01,48,2,3,0.6666666666666666
2009-12-01,49,2,3,0.6666666666666666
2009-12-01,50,2,3,0.6666666666666666
2009-12-01,51,2,3,0.6666666666666666
2009-12-01,52,2,3,0.6666666666666666
2009-12-01,53,2,3,0.6666666666666666
2009-12-01,54,2,3,0.6666666666666666
2009-12-01,55,2,3,0.6666666666666666
2009-12-01,56,2,3,0.6666666666666666
2009-12-01,57,2,3,0.6666666666666666
2009-12-01,58,2,3,0.6666666666666666
2009-12-01,59,2,3,0.6666666666666666
2009-12-01,60,2,3,0.6666666666666666
2009-12-01,61,2,3,0.6666666666666666
2009-12-01,62,2,3,0.6666666666666666
2009-12-01,63,2,3,0.6666666666666666
2009-12-01,64,2,3,0.6666666666666666
2009-12-01,65,2,3,0.6666666666666666
2009-12-01,66,2,3,0.6666666666666666
2009-12-01,67,2,3,0.6666666666666666
2009-12-01,68,2,3,0.6666666666666666
2009-12-01,69,2,3,0.6666666666666666
2009-12-01,70,2,3,0.6666666666666666
2009-12-01,71,2,3,0.6666666666666666
2009-12-01,72,2,3,0.6666666666666666
2009-12-01,73,2,3,0.6666666666666666
2009-12-01,74,2,3,0.6666666666666666
2009-12-01,75,2,3,0.6666666666666666
2009-12-01,76,2,3,0.6666666666666666
2009-12-01,77,2,3,0.6666666666666666
2009-12-01,78,2,3,0.6666666666666666
2009-12-01,79,2,3,0.6666666666666666
2009-12-01,80,2,3,0.6666666666666666
2009-12-01,81,2,3,0.6666666666666666
2009-12-01,82,2,3,0.6666666666666666
2009-12-01,83,2,3,0.6666666666666666
2009-12-01,84,2,3,0.6666666666666666
2009-12-01,85,2,3,0.6666666666666666
2009-12-01,86,2,3,0.6666666666666666
2009-12-01,87,2,3,0.6666666666666666
2009-12-01,88,2,3,0.6666666666666666
2009-12-01,89,2,3,0.6666666666666666
2009-12-01,90,2,3,0.6666666666666666
2009-12-01,91,2,3,0.6666666666666666
2009-12-01,92,2,3,0.6666666666666666
2009-12-01,93,2,3,0.6666666666666666
2009-12-01,94,2,3,0.6666666666666666
2009-12-01,95,2,3,0.6666666666666666
2009-12-01,96,2,3,0.6666666666666666
2009-12-01,97,2,3,0.6666666666666666
2009-12-01,98,2,3,0.6666666666666666
2009-12-01,99,2,3,0.6666666666666666
2009-12-01,100,2,3,0.6666666666666666
2009-12-01,101,2,3,0.6666666666666666
2009-12-01,102,2,3,0.6666666666666666
2009-12-01,103,2,3,0.6666666666666666
2009-12-01,104,2,3,0.6666666666666666
2009-12-01,105,2,3,0.6666666666666666
2009-12-01,106,2,3,0.6666666666666666
2009-12-01,107,2,3,0.6666666666666666
2009-12-01,108,2,3,0.6666666666666666
2009-12-01,109,2,3,0.6666666666666666
2009-12-01,110,2,3,0.6666666666666666
2009-12-01,111,2,3,0.6666666666666666
2009-12-01,112,2,3,0.6666666666666666
2009-12-01,113,2,3,0.6666666666666666
2009-12-01,114,2,3,0.6666666666666666
2009-12-01,115,2,3,0.6666666666666666
2009-12-01,116,2,3,0.6666666666666666
2009-12-01,117,2,3,0.6666666666666666
2009-12-01,118,2,3,0.6666666666666666
2010-01-01,0,5,6,0.8333333333333334
2010-01-01,1,5,6,0.8333333333333334
2010-01-01,2,5,6,0.8333333333333334
2010-01-01,3,5,6,0.8333333333333334
2010-01-01,4,5,6,0.8333333333333334
2010-01-01,5,5,6,0.8333333333333334
2010-01-01,6,5,6,0.8333333333333334
2010-01-01,7,5,6,0.8333333333333334
2010-01-01,8,5,6,0.8333333333333334
2010-01-01,9,5,6,0.8333333333333334
2010-01-01,10,5,6,0.8333333333333334
2010-01-01,11,5,6,0.8333333333333334
2010-01-01,12,5,6,0.8333333333333334
2010-01-01,13,5,6,0.8333333333333334
2010-01-01,14,5,6,0.8333333333333334
2010-01-01,15,5,6,0.8333333333333334
2010-01-01,16,5,6,0.8333333333333334
2010-01-01,17,5,6,0.8333333333333334
2010-01-01,18,5,6,0.8333333333333334
2010-01-01,19,5,6,0.8333333333333334
2010-01-01,20,5,6,0.8333333333333334
2010-01-01,21,5,6,0.8333333333333334
2010-01-01,22,5,6,0.8333333333333334
2010-01-01,23,5,6,0.8333333333333334
2010-01-01,24,5,6,0.8333333333333334
2010-01-01,25,5,6,0.8333333333333334
2010-01-01,26,5,6,0.8333333333333334
2010-01-01,27,5,6,0.8333333333333334
2010-01-01,28,5,6,0.8333333333333334
2010-01-01,29,5,6,0.8333333333333334
2010-01-01,30,5,6,0.8333333333333334
2010-01-01,31,5,6,0.8333333333333334
2010-01-01,32,5,6,0.8333333333333334
2010-01-01,33,5,6,0.8333333333333334
2010-01-01,34,5,6,0.8333333333333334
2010-01-01,35,5,6,0.8333333333333334
2010-01-01,36,5,6,0.8333333333333334
2010-01-01,37,5,6,0.8333333333333334
2010-01-01,38,5,6,0.8333333333333334
2010-01-01,39,5,6,0.8333333333333334
2010-01-01,40,5,6,0.8333333333333334
2010-01-01,41,5,6,0.8333333333333334
2010-01-01,42,5,6,0.8333333333333334
2010-01-01,43,5,6,0.8333333333333334
2010-01-01,44,5,6,0.8333333333333334
2010-01-01,45,5,6,0.8333333333333334
2010-01-01,46,5,6,0.8333333333333334
2010-01-01,47,5,6,0.8333333333333334
2010-01-01,48,5,6,0.8333333333333334
2010-01-01,49,5,6,0.8333333333333334
2010-01-01,50,5,6,0.8333333333333334
2010-01-01,51,5,6,0.8333333333333334
2010-01-01,52,5,6,0.8333333333333334
2010-01-01,53,5,6,0.8333333333333334
2010-01-01,54,5,6,0.8333333333333334
2010-01-01,55,5,6,0.8333333333333334
2010-01-01,56,5,6,0.8333333333333334
2010-01-01,57,5,6,0.8333333333333334
2010-01-01,58,5,6,0.8333333333333334
2010-01-01,59,5,6,0.8333333333333334
2010-01-01,60,5,6,0.8333333333333334
2010-01-01,61,5,6,0.8333333333333334
2010-01-01,62,5,6,0.8333333333333334
2010-01-01,63,5,6,0.8333333333333334
2010-01-01,64,5,6,0.8333333333333334
2010-01-01,65,5,6,0.8333333333333334
2010-01-01,66,5,6,0.8333333333333334
2010-01-01,67,5,6,0.8333333333333334
2010-01-01,68,5,6,0.8333333333333334
2010-01-01,69,5,6,0.8333333333333334
2010-01-01,70,5,6,0.8333333333333334
2010-01-01,71,5,6,0.8333333333333334
2010-01-01,72,5,6,0.8333333333333334
2010-01-01,73,5,6,0.8333333333333334
2010-01-01,74,5,6,0.8333333333333334
2010-01-01,75,5,6,0.8333333333333334
2010-01-01,76,5,6,0.8333333333333334
2010-01-01,77,5,6,0.8333333333333334
2010-01-01,78,5,6,0.8333333333333334
2010-01-01,79,5,6,0.8333333333333334
2010-01-01,80,5,6,0.8333333333333334
2010-01-01,81,5,6,0.8333333333333334
2010-01-01,82,5,6,0.8333333333333334
2010-01-01,83,5,6,0.8333333333333334
2010-01-01,84,5,6,0.8333333333333334
2010-01-01,85,5,6,0.8333333333333334
2010-01-01,86,5,6,0.8333333333333334
2010-01-01,87,5,6,0.8333333333333334
2010-01-01,88,5,6,0.8333333333333334
2010-01-01,89,5,6,0.8333333333333334
2010-01-01,90,5,6,0.8333333333333334
2010-01-01,91,5,6,0.8333333333333334
2010-01-01,92,5,6,0.8333333333333334
2010-01-01,93,5,6,0.8333333333333334
2010-01-01,94,5,6,0.8333333333333334
2010-01-01,95,5,6,0.8333333333333334
2010-01-01,96,5,6,0.8333333333333334
2010-01-01,97,5,6,0.8333333333333334
2010-01-01,98,5,6,0.8333333333333334
2010-01-01,99,5,6,0.8333333333333334
2010-01-01,100,5,6,0.8333333333333334
2010-01-01,101,5,6,0.8333333333333334
2010-01-01,102,5,6,0.8333333333333334
2010-01-01,103,5,6,0.8333333333333334
2010-01-01,104,5,6,0.8333333333333334
2010-01-01,105,5,6,0.8333333333333334
2010-01-01,106,5,6,0.8333333333333334
2010-01-01,107,5,6,0.8333333333333334
2010-01-01,108,5,6,0.8333333333333334
2010-01-01,109,5,6,0.8333333333333334
2010-01-01,110,5,6,0.8333333333333334
2010-01-01,111,5,6,0.8333333333333334
2010-01-01,112,5,6,0.8333333333333334
2010-01-01,113,5,6,0.8333333333333334
2010-01-01,114,5,6,0.8333333333333334
2010-01-01,115,5,6,0.8333333333333334
2010-01-01,116,5,6,0.8333333333333334
2010-01-01,117,5,6,0.8333333333333334
2010-02-01,0,13,20,0.65
2010-02-01,1,13,20,0.65
2010-02-01,2,13,20,0.65
2010-02-01,3,13,20,0.65
2010-02-01,4,13,20,0.65
2010-02-01,5,13,20,0.65
2010-02-01,6,13,20,0.65
2010-02-01,7,13,20,0.65
2010-02-01,8,13,20,0.65
2010-02-01,9,13,20,0.65
2010-02-01,10,13,20,0.65
2010-02-01,11,13,20,0.65
2010-02-01,12,13,20,0.65
2010-02-01,13,13,20,0.65
2010-02-01,14,13,20,0.65
2010-02-01,15,13,20,0.65
2010-02-01,16,13,20,0.65
2010-02-01,17,13,20,0.65
2010-02-01,18,13,20,0.65
2010-02-01,19,13,20,0.65
2010-02-01,20,13,20,0.65
2010-02-01,21,13,20,0.65
2010-02-01,22,13,20,0.65
2010-02-01,23,13,20,0.65
2010-02-01,24,13,20,0.65
2010-02-01,25,13,20,0.65
2010-02-01,26,13,20,0.65
2010-02-01,27,13,20,0.65
2010-02-01,28,13,20,0.65
2010-02-01,29,13,20,0.65
2010-02-01,30,13,20,0.65
2010-02-01,31,13,20,0.65
2010-02-01,32,13,20,0.65
2010-02-01,33,13,20,0.65
2010-02-01,34,13,20,0.65
2010-02-01,35,13,20,0.65
2010-02-01,36,13,20,0.65
2010-02-01,37,13,20,0.65
2010-02-01,38,13,20,0.65
2010-02-01,39,13,20,0.65
2010-02-01,40,13,20,0.65
2010-02-01,41,13,20,0.65
2010-02-01,42,13,20,0.65
2010-02-01,43,12,20,0.6
2010-02-01,44,12,20,0.6
2010-02-01,45,12,20,0.6
2010-02-01,46,12,20,0.6
2010-02-01,47,12,20,0.6
2010-02-01,48,12,20,0.6
2010-02-01,49,12,20,0.6
2010-02-01,50,12,20,0.6
2010-02-01,51,12,20,0.6
2010-02-01,52,12,20,0.6
2010-02-01,53,12,20,0.6
2010-02-01,54,12,20,0.6
2010-02-01,55,12,20,0.6
2010-02-01,56,12,20,0.6
2010-02-01,57,12,20,0.6
2010-02-01,58,12,20,0.6
2010-02-01,59,12,20,0.6
2010-02-01,60,12,20,0.6
2010-02-01,61,12,20,0.6
2010-02-01,62,12,20,0.6
2010-02-01,63,12,20,0.6
2010-02-01,64,12,20,0.6
2010-02-01,65,12,20,0.6
2010-02-01,66,12,20,0.6
2010-02-01,67,12,20,0.6
2010-02-01,68,12,20,0.6
2010-02-01,69,12,20,0.6
2010-02-01,70,12,20,0.6
2010-02-01,71,12,20,0.6
2010-02-01,72,12,20,0.6
2010-02-01,73,12,20,0.6
2010-02-01,74,12,20,0.6
2010-02-01,75,12,20,0.6
2010-02-01,76,12,20,0.6
2010-02-01,77,12,20,0.6
2010-02-01,78,12,20,0.6
2010-02-01,79,12,20,0.6
2010-02-01,80,12,20,0.6
2010-02-01,81,12,20,0.6
2010-02-01,82,12,20,0.6
2010-02-01,83,12,20,0.6
2010-02-01,84,12,20,0.6
2010-02-01,85,12,20,0.6
2010-02-01,86,12,20,0.6
2010-02-01,87,12,20,0.6
2010-02-01,88,12,20,0.6
2010-02-01,89,12,20,0.6
2010-02-01,90,12,20,0.6
2010-02-01,91,12,20,0.6
2010-02-01,92,12,20,0.6
2010-02-01,93,12,20,0.6
2010-02-01,94,12,20,0.6
2010-02-01,95,12,20,0.6
2010-02-01,96,12,20,0.6
2010-02-01,97,12,20,0.6
2010-02-01,98,12,20,0.6
2010-02-01,99,12,20,0.6
2010-02-01,100,12,20,0.6
2010-02-01,101,12,20,0.6
2010-02-01,102,12,20,0.6
2010-02-01,103,12,20,0.6
2010-02-01,104,12,20,0.6
2010-02-01,105,12,20,0.6
2010-02-01,106,12,20,0.6
2010-02-01,107,12,20,0.6
2010-02-01,108,12,20,0.6
2010-02-01,109,12,20,0.6
2010-02-01,110,12,20,0.6
2010-02-01,111,12,20,0.6
2010-02-01,112,12,20,0.6
2010-02-01,113,12,20,0.6
2010-02-01,114,12,20,0.6
2010-02-01,115,12,20,0.6
2010-02-01,116,12,20,0.6
2010-03-01,0,3,5,0.6
2010-03-01,1,3,5,0.6
2010-03-01,2,3,5,0.6
2010-03-01,3,3,5,0.6
2010-03-01,4,3,5,0.6
2010-03-01,5,3,5,0.6
2010-03-01,6,3,5,0.6
2010-03-01,7,3,5,0.6
2010-03-01,8,3,5,0.6
2010-03-01,9,3,5,0.6
2010-03-01,10,3,5,0.6
2010-03-01,11,3,5,0.6
2010-03-01,12,3,5,0.6
2010-03-01,13,3,5,0.6
2010-03-01,14,3,5,0.6
2010-03-01,15,3,5,0.6
2010-03-01,16,3,5,0.6
2010-03-01,17,3,5,0.6
2010-03-01,18,3,5,0.6
2010-03-01,19,3,5,0.6
2010-03-01,20,3,5,0.6
2010-03-01,21,3,5,0.6
2010-03-01,22,3,5,0.6
2010-03-01,23,3,5,0.6
2010-03-01,24,3,5,0.6
2010-03-01,25,3,5,0.6
2010-03-01,26,3,5,0.6
2010-03-01,27,3,5,0.6
2010-03-01,28,3,5,0.6
2010-03-01,29,3,5,0.6
2010-03-01,30,3,5,0.6
2010-03-01,31,3,5,0.6
2010-03-01,32,3,5,0.6
2010-03-01,33,3,5,0.6
2010-03-01,34,3,5,0.6
2010-03-01,35,3,5,0.6
2010-03-01,36,3,5,0.6
2010-03-01,37,3,5,0.6
2010-03-01,38,3,5,0.6
2010-03-01,39,3,5,0.6
2010-03-01,40,3,5,0.6
2010-03-01,41,3,5,0.6
2010-03-01,42,3,5,0.6
2010-03-01,43,3,5,0.6
2010-03-01,44,3,5,0.6
2010-03-01,45,3,5,0.6
2010-03-01,46,3,5,0.6
2010-03-01,47,3,5,0.6
2010-03-01,48,3,5,0.6
2010-03-01,49,3,5,0.6
2010-03-01,50,3,5,0.6
2010-03-01,51,3,5,0.6
2010-03-01,52,3,5,0.6
2010-03-01,53,3,5,0.6
2010-03-01,54,3,5,0.6
2010-03-01,55,3,5,0.6
2010-03-01,56,3,5,0.6
2010-03-01,57,3,5,0.6
2010-03-01,58,3,5,0.6
2010-03-01,59,3,5,0.6
2010-03-01,60,3,5,0.6
2010-03-01,61,3,5,0.6
2010-03-01,62,3,5,0.6
2010-03-01,63,3,5,0.6
2010-03-01,64,3,5,0.6
2010-03-01,65,3,5,0.6
2010-03-01,66,3,5,0.6
2010-03-01,67,3,5,0.6
2010-03-01,68,3,5,0.6
2010-03-01,69,3,5,0.6
2010-03-01,70,3,5,0.6
2010-03-01,71,3,5,0.6
2010-03-01,72,3,5,0.6
2010-03-01,73,3,5,0.6
2010-03-01,74,3,5,0.6
2010-03-01,75,3,5,0.6
2010-03-01,76,3,5,0.6
2010-03-01,77,3,5,0.6
2010-03-01,78,3,5,0.6
2010-03-01,79,3,5,0.6
2010-03-01,80,3,5,0.6
2010-03-01,81,3,5,0.6
2010-03-01,82,3,5,0.6
2010-03-01,83,3,5,0.6
2010-03-01,84,3,5,0.6
2010-03-01,85,3,5,0.6
2010-03-01,86,3,5,0.6
2010-03-01,87,3,5,0.6
2010-03-01,88,3,5,0.6
2010-03-01,89,3,5,0.6
2010-03-01,90,3,5,0.6
2010-03-01,91,3,5,0.6
2010-03-01,92,3,5,0.6
2010-03-01,93,3,5,0.6
2010-03-01,94,3,5,0.6
2010-03-01,95,3,5,0.6
2010-03-01,96,3,5,0.6
2010-03-01,97,3,5,0.6
2010-03-01,98,3,5,0.6
2010-03-01,99,3,5,0.6
2010-03-01,100,3,5,0.6
2010-03-01,101,3,5,0.6
2010-03-01,102,3,5,0.6
2010-03-01,103,3,5,0.6
2010-03-01,104,3,5,0.6
2010-03-01,105,3,5,0.6
2010-03-01,106,3,5,0.6
2010-03-01,107,3,5,0.6
2010-03-01,108,3,5,0.6
2010-03-01,109,3,5,0.6
2010-03-01,110,3,5,0.6
2010-03-01,111,3,5,0.6
2010-03-01,112,3,5,0.6
2010-03-01,113,3,5,0.6
2010-03-01,114,3,5,0.6
2010-03-01,115,3,5,0.6
2010-04-01,0,5,7,0.7142857142857143
2010-04-01,1,5,7,0.7142857142857143
2010-04-01,2,5,7,0.7142857142857143
2010-04-01,3,5,7,0.7142857142857143
2010-04-01,4,5,7,0.7142857142857143
2010-04-01,5,5,7,0.7142857142857143
2010-04-01,6,5,7,0.7142857142857143
2010-04-01,7,5,7,0.7142857142857143
2010-04-01,8,5,7,0.7142857142857143
2010-04-01,9,5,7,0.7142857142857143
2010-04-01,10,5,7,0.7142857142857143
2010-04-01,11,5,7,0.7142857142857143
2010-04-01,12,5,7,0.7142857142857143
2010-04-01,13,5,7,0.7142857142857143
2010-04-01,14,5,7,0.7142857142857143
2010-04-01,15,5,7,0.7142857142857143
2010-04-01,16,5,7,0.7142857142857143
2010-04-01,17,5,7,0.7142857142857143
2010-04-01,18,5,7,0.7142857142857143
2010-04-01,19,5,7,0.7142857142857143
2010-04-01,20,5,7,0.7142857142857143
2010-04-01,21,5,7,0.7142857142857143
2010-04-01,22,5,7,0.7142857142857143
2010-04-01,23,5,7,0.7142857142857143
2010-04-01,24,5,7,0.7142857142857143
2010-04-01,25,5,7,0.7142857142857143
2010-04-01,26,5,7,0.7142857142857143
2010-04-01,27,5,7,0.7142857142857143
2010-04-01,28,5,7,0.7142857142857143
2010-04-01,29,5,7,0.7142857142857143
2010-04-01,30,5,7,0.7142857142857143
2010-04-01,31,5,7,0.7142857142857143
2010-04-01,32,5,7,0.7142857142857143
2010-04-01,33,5,7,0.7142857142857143
2010-04-01,34,5,7,0.7142857142857143
2010-04-01,35,5,7,0.7142857142857143
2010-04-01,36,5,7,0.7142857142857143
2010-04-01,37,5,7,0.7142857142857143
2010-04-01,38,5,7,0.7142857142857143
2010-04-01,39,5,7,0.7142857142857143
2010-04-01,40,5,7,0.7142857142857143
2010-04-01,41,5,7,0.7142857142857143
2010-04-01,42,5,7,0.7142857142857143
2010-04-01,43,5,7,0.7142857142857143
2010-04-01,44,5,7,0.7142857142857143
2010-04-01,45,5,7,0.7142857142857143
2010-04-01,46,5,7,0.7142857142857143
2010-04-01,47,5,7,0.7142857142857143
2010-04-01,48,5,7,0.7142857142857143
2010-04-01,49,5,7,0.7142857142857143
2010-04-01,50,5,7,0.7142857142857143
2010-04-01,51,5,7,0.7142857142857143
2010-04-01,52,5,7,0.7142857142857143
2010-04-01,53,5,7,0.7142857142857143
2010-04-01,54,5,7,0.7142857142857143
2010-04-01,55,5,7,0.7142857142857143
2010-04-01,56,5,7,0.7142857142857143
2010-04-01,57,5,7,0.7142857142857143
2010-04-01,58,5,7,0.7142857142857143
2010-04-01,59,5,7,0.7142857142857143
2010-04-01,60,5,7,0.7142857142857143
2010-04-01,61,5,7,0.7142857142857143
2010-04-01,62,5,7,0.7142857142857143
2010-04-01,63,5,7,0.7142857142857143
2010-04-01,64,5,7,0.7142857142857143
2010-04-01,65,5,7,0.7142857142857143
2010-04-01,66,5,7,0.7142857142857143
2010-04-01,67,5,7,0.7142857142857143
2010-04-01,68,5,7,0.7142857142857143
2010-04-01,69,5,7,0.7142857142857143
2010-04-01,70,5,7,0.7142857142857143
2010-04-01,71,5,7,0.7142857142857143
2010-04-01,72,5,7,0.7142857142857143
2010-04-01,73,5,7,0.7142857142857143
2010-04-01,74,5,7,0.7142857142857143
2010-04-01,75,5,7,0.7142857142857143
2010-04-01,76,5,7,0.7142857142857143
2010-04-01,77,5,7,0.7142857142857143
2010-04-01,78,5,7,0.7142857142857143
2010-04-01,79,5,7,0.7142857142857143
2010-04-01,80,5,7,0.7142857142857143
2010-04-01,81,5,7,0.7142857142857143
2010-04-01,82,5,7,0.7142857142857143
2010-04-01,83,5,7,0.7142857142857143
2010-04-01,84,5,7,0.7142857142857143
2010-04-01,85,5,7,0.7142857142857143
2010-04-01,86,5,7,0.7142857142857143
2010-04-01,87,5,7,0.7142857142857143
2010-04-01,88,5,7,0.7142857142857143
2010-04-01,89,5,7,0.7142857142857143
2010-04-01,90,5,7,0.7142857142857143
2010-04-01,91,5,7,0.7142857142857143
2010-04-01,92,5,7,0.7142857142857143
2010-04-01,93,5,7,0.7142857142857143
2010-04-01,94,5,7,0.7142857142857143
2010-04-01,95,5,7,0.7142857142857143
2010-04-01,96,5,7,0.7142857142857143
2010-04-01,97,5,7,0.7142857142857143
2010-04-01,98,5,7,0.7142857142857143
2010-04-01,99,5,7,0.7142857142857143
2010-04-01,100,5,7,0.7142857142857143
2010-04-01,101,5,7,0.7142857142857143
2010-04-01,102,5,7,0.7142857142857143
2010-04-01,103,5,7,0.7142857142857143
2010-04-01,104,5,7,0.7142857142857143
2010-04-01,105,5,7,0.7142857142857143
2010-04-01,106,5,7,0.7142857142857143
2010-04-01,107,5,7,0.7142857142857143
2010-04-01,108,5,7,0.7142857142857143
2010-04-01,109,5,7,0.7142857142857143
2010-04-01,110,5,7,0.7142857142857143
2010-04-01,111,5,7,0.7142857142857143
2010-04-01,112,5,7,0.7142857142857143
2010-04-01,113,5,7,0.7142857142857143
2010-04-01,114,5,7,0.7142857142857143
2010-05-01,0,7,11,0.6363636363636364
2010-05-01,1,7,11,0.6363636363636364
2010-05-01,2,7,11,0.6363636363636364
2010-05-01,3,7,11,0.6363636363636364
2010-05-01,4,7,11,0.6363636363636364
2010-05-01,5,7,11,0.6363636363636364
2010-05-01,6,7,11,0.6363636363636364
2010-05-01,7,7,11,0.6363636363636364
2010-05-01,8,7,11,0.6363636363636364
2010-05-01,9,7,11,0.6363636363636364
2010-05-01,10,7,11,0.6363636363636364
2010-05-01,11,7,11,0.6363636363636364
2010-05-01,12,7,11,0.6363636363636364
2010-05-01,13,7,11,0.6363636363636364
2010-05-01,14,7,11,0.6363636363636364
2010-05-01,15,7,11,0.6363636363636364
2010-05-01,16,7,11,0.6363636363636364
2010-05-01,17,7,11,0.6363636363636364
2010-05-01,18,7,11,0.6363636363636364
2010-05-01,19,7,11,0.6363636363636364
2010-05-01,20,7,11,0.6363636363636364
2010-05-01,21,7,11,0.6363636363636364
2010-05-01,22,7,11,0.6363636363636364
2010-05-01,23,7,11,0.6363636363636364
2010-05-01,24,7,11,0.6363636363636364
2010-05-01,25,7,11,0.6363636363636364
2010-05-01,26,7,11,0.6363636363636364
2010-05-01,27,7,11,0.6363636363636364
2010-05-01,28,7,11,0.6363636363636364
2010-05-01,29,7,11,0.6363636363636364
2010-05-01,30,7,11,0.6363636363636364
2010-05-01,31,7,11,0.6363636363636364
2010-05-01,32,7,11,0.6363636363636364
2010-05-01,33,7,11,0.6363636363636364
2010-05-01,34,7,11,0.6363636363636364
2010-05-01,35,7,11,0.6363636363636364
2010-05-01,36,7,11,0.6363636363636364
2010-05-01,37,7,11,0.6363636363636364
2010-05-01,38,7,11,0.6363636363636364
2010-05-01,39,7,11,0.6363636363636364
2010-05-01,40,7,11,0.6363636363636364
2010-05-01,41,7,11,0.6363636363636364
2010-05-01,42,7,11,0.6363636363636364
2010-05-01,43,7,11,0.6363636363636364
2010-05-01,44,7,11,0.6363636363636364
2010-05-01,45,7,11,0.6363636363636364
2010-05-01,46,7,11,0.6363636363636364
2010-05-01,47,7,11,0.6363636363636364
2010-05-01,48,7,11,0.6363636363636364
2010-05-01,49,7,11,0.6363636363636364
2010-05-01,50,7,11,0.6363636363636364
2010-05-01,51,7,11,0.6363636363636364
2010-05-01,52,7,11,0.6363636363636364
2010-05-01,53,7,11,0.6363636363636364
2010-05-01,54,7,11,0.6363636363636364
2010-05-01,55,7,11,0.6363636363636364
2010-05-01,56,7,11,0.6363636363636364
2010-05-01,57,7,11,0.6363636363636364
2010-05-01,58,7,11,0.6363636363636364
2010-05-01,59,7,11,0.6363636363636364
2010-05-01,60,7,11,0.6363636363636364
2010-05-01,61,7,11,0.6363636363636364
2010-05-01,62,7,11,0.6363636363636364
2010-05-01,63,7,11,0.6363636363636364
2010-05-01,64,7,11,0.6363636363636364
2010-05-01,65,7,11,0.6363636363636364
2010-05-01,66,7,11,0.6363636363636364
2010-05-01,67,7,11,0.6363636363636364
2010-05-01,68,7,11,0.6363636363636364
2010-05-01,69,7,11,0.6363636363636364
2010-05-01,70,7,11,0.6363636363636364
2010-05-01,71,7,11,0.6363636363636364
2010-05-01,72,7,11,0.6363636363636364
2010-05-01,73,7,11,0.6363636363636364
2010-05-01,74,7,11,0.6363636363636364
2010-05-01,75,7,11,0.6363636363636364
2010-05-01,76,7,11,0.6363636363636364
2010-05-01,77,7,11,0.6363636363636364
2010-05-01,78,7,11,0.6363636363636364
2010-05-01,79,7,11,0.6363636363636364
2010-05-01,80,7,11,0.6363636363636364
2010-05-01,81,7,11,0.6363636363636364
2010-05-01,82,7,11,0.6363636363636364
2010-05-01,83,7,11,0.6363636363636364
2010-05-01,84,7,11,0.6363636363636364
2010-05-01,85,7,11,0.6363636363636364
2010-05-01,86,7,11,0.6363636363636364
2010-05-01,87,7,11,0.6363636363636364
2010-05-01,88,7,11,0.6363636363636364
2010-05-01,89,7,11,0.6363636363636364
2010-05-01,90,7,11,0.6363636363636364
2010-05-01,91,7,11,0.6363636363636364
2010-05-01,92,7,11,0.6363636363636364
2010-05-01,93,7,11,0.6363636363636364
2010-05-01,94,7,11,0.6363636363636364
2010-05-01,95,7,11,0.6363636363636364
2010-05-01,96,7,11,0.6363636363636364
2010-05-01,97,7,11,0.6363636363636364
2010-05-01,98,7,11,0.6363636363636364
2010-05-01,99,7,11,0.6363636363636364
2010-05-01,100,7,11,0.6363636363636364
2010-05-01,101,7,11,0.6363636363636364
2010-05-01,102,7,11,0.6363636363636364
2010-05-01,103,7,11,0.6363636363636364
2010-05-01,104,7,11,0.6363636363636364
2010-05-01,105,7,11,0.6363636363636364
2010-05-01,106,7,11,0.6363636363636364
2010-05-01,107,7,11,0.6363636363636364
2010-05-01,108,7,11,0.6363636363636364
2010-05-01,109,7,11,0.6363636363636364
2010-05-01,110,7,11,0.6363636363636364
2010-05-01,111,7,11,0.6363636363636364
2010-05-01,112,7,11,0.6363636363636364
2010-05-01,113,7,11,0.6363636363636364
2010-06-01,0,6,11,0.5454545454545454
2010-06-01,1,6,11,0.5454545454545454
2010-06-01,2,5,11,0.45454545454545453
2010-06-01,3,5,11,0.45454545454545453
2010-06-01,4,5,11,0.45454545454545453
2010-06-01,5,5,11,0.45454545454545453
